lat,lng
34.05312155911506,-118.21206835656413
34.0869611450072,-118.2230286200168
34.011992067570795,-118.21662175883932
34.09097895768855,-118.27462808054288
34.04368233960176,-118.2388505113587
34.07418804143123,-118.26158681140369
34.018351565835914,-118.25627853636398
34.09788734972469,-118.26465306736462
34.07312288883941,-118.21116192630679
34.05555474351427,-118.28663417168488
34.0752934462964,-118.29199219090336
34.08220937667748,-118.2501165890246
34.038502173318804,-118.27582103054644
34.07061781513236,-118.24239347800095
34.07532052090692,-118.2092066176396
34.056462190886556,-118.24125863505208
34.06440705311611,-118.2989541326497
34.06076515792842,-118.29081317894507
34.05098340711114,-118.2607976922386
34.052168591682296,-118.29281178074991
34.07861572226155,-118.22511035670306
34.06496435528147,-118.26276442314308
34.033214975564206,-118.26165756734883
34.0529205766838,-118.26579684500712
34.043896834062274,-118.22922805825866
34.09974300434345,-118.29843952276137
34.0606405078745,-118.21258505721934
34.09705813784225,-118.28075478184117
34.01202430851446,-118.26372479374164
34.03379242686951,-118.28228541440055
34.08579363672021,-118.22404876422561
34.04929588346364,-118.28103027133974
34.01847081817476,-118.21212568688837
34.0421851165115,-118.28440026125854
34.03810746844166,-118.27730948121251
34.080680866589255,-118.29939738811086
34.09914248394488,-118.27917048719911
34.040059248101215,-118.21725764815751
34.05107925343324,-118.2321351334744
34.06053220528153,-118.26936706829541
34.07379006212574,-118.22563336929262
34.05299802230008,-118.21023541603722
34.013395357270824,-118.22305822562487
34.08069561734921,-118.22585553071886
34.08534673543169,-118.2199901473801
34.06383970637042,-118.21103829903726
34.09285497568004,-118.2009405451992
34.02336514561265,-118.2222899583212
34.03958079486745,-118.29664382385234
34.03136520312529,-118.21126468119486
34.01476424520841,-118.26756883599258
34.098804883994696,-118.26561008817323
34.03779136277138,-118.2200957125698
34.08114728371306,-118.22633475991742
34.0729359330014,-118.27521919379792
34.05448382426644,-118.24071202679129
34.01103535551709,-118.26503895359916
34.03008625690051,-118.27604895044728
34.057074047739235,-118.2784204536477
34.09232352031843,-118.23533473973539
34.06907429336055,-118.28919641815723
34.00912374767957,-118.21237188265545
34.045928460640724,-118.24023435517961
34.086428750101625,-118.24166752055135
34.08064471999138,-118.21890666193624
34.02823305923627,-118.23928660140467
34.098796220551144,-118.23966751222906
34.02958714263511,-118.28376612727509
34.057050339041574,-118.22972940867399
34.05324064943279,-118.28640336311086
34.08794984318807,-118.20735337720772
34.08616176590775,-118.28319896147153
34.07525034637256,-118.23514189801922
34.041065967146345,-118.26304548668014
34.071390863521,-118.287501727231
34.09267173598907,-118.21377783498417
34.08337803830937,-118.21328672683698
34.02829503577192,-118.23555619793983
34.014957350755424,-118.23487026520888
34.06657550207681,-118.21519933036825
34.08059604755071,-118.289580274223
34.02086543148998,-118.20073922226332
34.02780075488889,-118.20178816801624
34.05159059107968,-118.27425996210226
34.065878011415236,-118.2531018533315
34.09806554474752,-118.22532048476205
34.08358185759724,-118.23738500570035
34.039672496529484,-118.20770729893628
34.08574223403549,-118.27430513542869
34.04318227623438,-118.23969491680492
34.03643743397082,-118.22394777844902
34.03174562196467,-118.24051196776048
34.008335067346145,-118.24735365673331
34.03347731448637,-118.269850481248
34.038111821047416,-118.2470860688849
34.01399544200816,-118.20505661282425
34.08627879769609,-118.26977995238357
34.03240103411473,-118.22115440567624
34.06913177611193,-118.2997882000347
34.02712597885322,-118.24343864106137
34.06178973247415,-118.25845996878705
34.054187146048534,-118.2502982749223
34.02816177415221,-118.21469340175246
34.099464344528485,-118.25706556338949
34.09708230184282,-118.20821181481053
34.05372361768259,-118.2247209577571
34.03381091568836,-118.2501625501407
34.09794060542214,-118.26138152197635
34.03655562417305,-118.22186875755052
34.09690780345156,-118.28745060452471
34.060264304820755,-118.27447576409934
34.099338200654856,-118.2207066119741
34.05485363758484,-118.29725209315335
34.089629073045046,-118.23161903396633
34.097286036669864,-118.25180170712636
34.00466097444399,-118.22276906254154
34.01844562356837,-118.29578105019702
34.024610556133574,-118.24122111789423
34.077050844504306,-118.27992826909815
34.00301515618487,-118.26196269970228
34.06043551571977,-118.20446166976575
34.02112575302743,-118.24372664208416
34.03330772870619,-118.29177068435138
34.081801843305,-118.20404466561715
34.0019878399269,-118.20504206300303
34.05349022496288,-118.2750783748193
34.0914917000136,-118.22351333718315
34.07542678217804,-118.26767755185087
34.08988389247932,-118.28237238581352
34.02167119602427,-118.25431903756272
34.05363082949011,-118.26154949916946
34.056742050147015,-118.2460037471599
34.08838919266556,-118.25470354387707
34.03412848914743,-118.22655236088755
34.06485028719601,-118.24284646613033
34.060196631006306,-118.25819436607928
34.03277483076824,-118.26532955512064
34.035307384749444,-118.22273868210655
34.00251987174365,-118.2110235609306
34.03512664335047,-118.23837605955198
34.02447377507236,-118.21710004559503
34.0853088947656,-118.28629401391383
34.0964682916989,-118.28885015736486
34.01347638513068,-118.22277341204416
34.045352526088614,-118.24263343486457
34.02032566193817,-118.275321380482
34.099489547673734,-118.22081638955417
34.08036182360457,-118.2235983075351
34.006435932246454,-118.28857138475092
34.045407720919656,-118.28768287192528
34.06408692357997,-118.2936859151822
34.05545534941354,-118.2878438572247
34.0696007496302,-118.20578257009649
34.076035081539736,-118.27689917880635
34.09031372987475,-118.26433068235652
34.027983660207866,-118.28854180762826
34.02824828980899,-118.23685538249357
34.056926544110475,-118.25877795456226
34.074801876789714,-118.26268013866934
34.020837647783154,-118.2008641005323
34.068571082626015,-118.2770475434096
34.07498907164921,-118.27634317770483
34.076976196094385,-118.23955677865474
34.072023526712,-118.21184112858056
34.015230086648224,-118.27005683530399
34.01562414472943,-118.2536727932566
34.06418364203466,-118.21452592620022
34.00291266084301,-118.21946381765382
34.068743048205356,-118.20364971235013
34.00666470070611,-118.20294031953345
34.00723562078235,-118.28894510768298
34.058279247685235,-118.20912525316761
34.0741750872499,-118.26202714428464
34.09951209579871,-118.24695566206523
34.09491134708733,-118.24029074238413
34.030846477718455,-118.24129325075666
34.02976739138607,-118.22894678460105
34.02753128640156,-118.21901999013382
34.09798960753067,-118.20985555637883
34.04327501354899,-118.26483005779757
34.02069831581925,-118.22743548431029
34.0826525065022,-118.23151847693885
34.015935787274444,-118.25512945345311
34.08677561542568,-118.29955540372293
34.03623174628287,-118.22028089277099
34.06650760893624,-118.27022724285261
34.043007229753904,-118.26622878547352
34.02348047869954,-118.26794488688283
34.034310105354415,-118.23227341435995
34.08958999595004,-118.23801055298216
34.045973116732554,-118.29117294953129
34.080258793329165,-118.20026989059747
34.089196106185014,-118.2273173598197
34.027501918513344,-118.2325665813541
34.05411321021579,-118.282745039858
34.06026405261572,-118.2503519369514
34.00378635637825,-118.23716410755418
34.08999259626952,-118.23916292423006
34.00368574116852,-118.26754706233574
34.01027626216127,-118.25971032908183
34.03093855066969,-118.2893370143381
34.05398110412835,-118.29078617784637
34.03614805084554,-118.22270820137358
34.091843351682606,-118.23284323465518
34.00494834659436,-118.26625975105883
34.00709083750855,-118.27603826136863
34.092647516269594,-118.26303142657578
34.004230986285236,-118.27270741000713
34.07028556778816,-118.25148479711301
34.01696152956632,-118.25280484068855
34.093176776212175,-118.26401005534068
34.07716985494843,-118.25845996134206
34.01707210686455,-118.26520659708693
34.059132376256386,-118.21564929593717
34.04865688402899,-118.24347050539552
34.09472964397827,-118.24107021550489
34.0869829655324,-118.23574367148935
34.03048881467036,-118.21243468000651
34.0386054390191,-118.26413474010182
34.081804528872425,-118.21603835077376
34.036796588029006,-118.2549096026867
34.014510660222406,-118.24831909521146
34.02103673773733,-118.23671626433277
34.08615203460408,-118.27541915776209
34.07060140218278,-118.24179031419108
34.03764870989558,-118.24805953273201
34.00243037954434,-118.2422733487727
34.08885146097058,-118.26320795797531
34.04084734127,-118.27404297545715
34.024531453046265,-118.24213558180374
34.053529701535254,-118.23016639156776
34.052851426041464,-118.23412320087564
34.05633755601779,-118.2758643422732
34.013967768640754,-118.29486875269535
34.015222104477026,-118.23808523678228
34.09876717451501,-118.2850234552185
34.07376849630129,-118.2811487601374
34.05206372597902,-118.26558215254876
34.06401163492212,-118.22250554227895
34.010154351171366,-118.22239493906066
34.000738596060245,-118.26032523198755
34.08327441825948,-118.24632782164761
34.08237252455785,-118.2263772979977
34.07101000640041,-118.20829623790168
34.09379872183349,-118.21723290015538
34.0910240811735,-118.22083869714768
34.03617750178208,-118.21348135312427
34.04461515941306,-118.2563239543291
34.06498280161597,-118.25642987097254
34.08848985105579,-118.25457323104595
34.03188244546385,-118.23248353106476
34.00088865171208,-118.27779078536607
34.04652306136784,-118.21492708129259
34.05746174300174,-118.20388250032083
34.042257454287984,-118.21521120034663
34.03885695790808,-118.27101413070712
34.08699484821909,-118.24872276278504
34.01014688804906,-118.22134112017731
34.045822269306285,-118.22958105893494
34.048547381027376,-118.20349650464807
34.034375743953476,-118.29247801883778
34.07748672302832,-118.2647126597685
34.07942940048174,-118.27231131347317
34.08068761174184,-118.23879843034287
34.00797875837997,-118.28420629601213
34.04775651237278,-118.27773817138102
34.0329335933691,-118.27154622422445
34.00629945203878,-118.26535488400017
34.00851971025864,-118.22663340539131
34.09061175810321,-118.26942579346061
34.026154374048524,-118.28174740898808
34.099397191813885,-118.23093349534237
34.07806106304889,-118.28763050971706
34.055602997597134,-118.20055656411701
34.045593807319854,-118.2932543265098
34.08123884220445,-118.21231688306477
34.08011418545402,-118.226213965216
34.07660024186557,-118.23672159743347
34.08457572372018,-118.25590010082456
34.07572692419978,-118.21732282907847
34.043464383743974,-118.23041595457845
34.002727727060154,-118.21219187355875
34.002803007805895,-118.29987882778562
34.03788872800984,-118.28998119915441
34.06169846684162,-118.22528117844257
34.037595093509026,-118.25294575257249
34.066734926433675,-118.2463638033865
34.00528645884105,-118.24491355862524
34.01125152219307,-118.23146093357653
34.016604141248465,-118.2830465879158
34.068806587554235,-118.27019012102205
34.02734630799732,-118.23058134183877
34.077204286527184,-118.27306377007622
34.07604309114573,-118.22523910722941
34.024843801002625,-118.24522286519809
34.05697048110919,-118.20677460952187
34.0443105717179,-118.20369469621774
34.00748458009625,-118.26569189907593
34.01493660308397,-118.24673762217078
34.04648449413919,-118.24159014824319
34.06224932900161,-118.27998247051616
34.07572727369144,-118.21402697431058
34.011512613322346,-118.2836646505892
34.014042142062124,-118.22962959292929
34.05678571398403,-118.22164450683339
34.09100896526187,-118.28914393286402
34.09139720524868,-118.23556122867866
34.06795091431874,-118.2979551900358
34.03667225309082,-118.24894541624158
34.03864752754468,-118.22591868088178
34.02397740730886,-118.22345381864037
34.01765627817372,-118.21991769478691
34.00173222338276,-118.2990236724836
34.07469287395037,-118.29630143929394
34.02188442540191,-118.22621201052837
34.04554018113169,-118.24582107813357
34.05800022785498,-118.20158727235024
34.05763070052235,-118.26577099530277
34.07165891728366,-118.25314404420972
34.09246882596711,-118.29509140468961
34.07937080397898,-118.24058534213385
34.0231230251909,-118.21054190807787
34.08601716417697,-118.23740513493482
34.02552221737981,-118.26657854861256
34.05919616419889,-118.23149064675397
34.049993446541215,-118.27716347414433
34.069754484458365,-118.25075485194301
34.0043636375715,-118.27889650288213
34.01405689591556,-118.25700051396704
34.059734143557485,-118.27771939862662
34.08051108229249,-118.22491140752456
34.03946510781026,-118.29311636754129
34.05188432988362,-118.2576430546334
34.046756141353875,-118.2437515127222
34.01665137521907,-118.27760588560812
34.084281186540856,-118.22148656945717
34.049192897824355,-118.26648897273623
34.094126204858824,-118.24441288757761
34.08699762754022,-118.20071972816137
34.03378938025191,-118.28522029621017
34.04133952559399,-118.21326838566092
34.04427618677537,-118.20560164457234
34.01277190769711,-118.26166363280802
34.070688259089145,-118.25305166216023
34.0504160678475,-118.28061819500651
34.013304852255864,-118.23883379493785
34.00709767426378,-118.23413998251024
34.09731649222281,-118.23864356476592
34.013782693382744,-118.28682717830065
34.09588111416418,-118.27696782393133
34.00287847908338,-118.29010874496406
34.024458625905076,-118.28714979354687
34.0947074320306,-118.28364344939027
34.08261268878497,-118.2112853121401
34.070310744738414,-118.29881111751845
34.00708141377449,-118.22813441799441
34.04857087643267,-118.2112965903762
34.05680244661698,-118.24207668191572
34.071767166571576,-118.2428657741981
34.02660527500934,-118.22463099658492
34.0293938463297,-118.24259282176148
34.091434628336586,-118.27603735038255
34.00312663063677,-118.2306723365154
34.043045476844796,-118.26544291252125
34.04294797372378,-118.27560496224298
34.01862343288684,-118.25331099730359
34.00437859221746,-118.24544282616772
34.00320366023888,-118.22385181542906
34.07300135481496,-118.27496331277057
34.050178390885634,-118.27933502058372
34.03687040577555,-118.21395309418914
34.000280157639374,-118.25252469958734
34.06839878260364,-118.28860510068303
34.052523793865596,-118.27243716420432
34.011849776491836,-118.27757355218428
34.08351618379861,-118.26152014719406
34.01261611341858,-118.21823461511019
34.06031202560364,-118.27157531881218
34.03087891803828,-118.2396459642807
34.01036916349707,-118.23587407271356
34.09456327834967,-118.22647406960341
34.07663772429128,-118.20863232046547
34.08972765477509,-118.2522380372487
34.093736405995,-118.29636828925513
34.01341527766494,-118.25666507508299
34.03108846788177,-118.2555041940043
34.05663753062183,-118.28393231563078
34.05505445841586,-118.24293576577463
34.036514846336786,-118.24960763374081
34.09411144284688,-118.23827286433993
34.03805962675732,-118.28669635510349
34.02601888506866,-118.27107821156712
34.086618567956876,-118.21543317889669
34.057358859538006,-118.20180467320168
34.088749373892924,-118.26527903958666
34.02550086517116,-118.29623752443844
34.06887300208102,-118.25918031144325
34.03495637354448,-118.2555560953218
34.08410628421832,-118.25536084363762
34.021281597770724,-118.20975389677831
34.054751602924526,-118.24071454955016
34.01413863516285,-118.26754811868845
34.04940195483024,-118.20217445312502
34.06492418729556,-118.2936344816057
34.001926242758415,-118.24536684681857
34.09976053362748,-118.27985363109235
34.04337900323689,-118.2021938160096
34.014280638713885,-118.22110605695815
34.01609050681365,-118.25238106962217
34.024874521585694,-118.24613410859784
34.08015183730123,-118.29871403044739
34.09995776227676,-118.20027035525199
34.03367657237857,-118.2273678240043
34.05135435105582,-118.24639752318102
34.079220475527706,-118.27574888847377
34.095690408807386,-118.21597116136485
34.05214232701218,-118.24922888619277
34.0754998809149,-118.20907882275311
34.05691795828441,-118.25179242627624
34.035436824056774,-118.23892547486027
34.08836379022791,-118.2162340741609
34.002799695289745,-118.21109153040346
34.09515998328836,-118.24684153569025
34.014745573801584,-118.28832476911467
34.08352229063539,-118.24834434058604
34.03975884659796,-118.23432381217721
34.07722150105659,-118.29998906803542
34.04187760869476,-118.28878819299658
34.001592559241516,-118.25739088653886
34.09049244378053,-118.23120993169843
34.093771893518955,-118.25336844349164
34.09718012965738,-118.2250775716164
34.09071415315763,-118.22733279605319
34.074650749129546,-118.2811509700543
34.0313057602476,-118.20693785952231
34.06326803957887,-118.21460490516384
34.09740532108143,-118.25766501850492
34.02368531556696,-118.25261279924956
34.07630586135371,-118.2613577076391
34.0574343255658,-118.202891391323
34.020003238502184,-118.26252272594998
34.06386157718429,-118.20120148963564
34.09831428027962,-118.28183187680507
34.065165415968515,-118.23773035954535
34.031364440612336,-118.21334170026446
34.070313450652876,-118.26328923096207
34.0467618046163,-118.23405881178414
34.00563677452159,-118.22054511045694
34.041149611647555,-118.27667705765529
34.03790372905828,-118.24397557228285
34.05973673622368,-118.2264558237833
34.03024295846563,-118.27218873870753
34.07378518143108,-118.21530188407573
34.068907885168244,-118.2917232083667
34.00765497584987,-118.26667608967962
34.079723963587114,-118.22449445787389
34.003843159480354,-118.2969580529258
34.08697010167607,-118.20605015198471
34.05953652189532,-118.21894762852683
34.08146185244511,-118.27845119537696
34.09615577946631,-118.26131407055777
34.08622208590241,-118.22567238158445
34.05377180790507,-118.27275610142512
34.06954205960859,-118.2339561479849
34.02575996024647,-118.20821721665725
34.06714200899929,-118.20385638428517
34.098471550474315,-118.26245423053373
34.0361501882797,-118.22014709271696
34.00387061630027,-118.2956104721386
34.01433064692255,-118.28566820006894
34.029460476275986,-118.2172461601433
34.04361365439593,-118.29295145742581
34.03899203631397,-118.23154868849831
34.08700278326887,-118.20084473022129
34.09461943943855,-118.29961816888866
34.062064278168585,-118.20797844542436
34.06152602335923,-118.23250977787896
34.07248078325561,-118.2025225651538
34.06519309206532,-118.24001493766445
34.03239459743303,-118.23953147566661
34.00137328784325,-118.20918767314639
34.0284431578771,-118.23285323055866
34.024277432581506,-118.20523715515283
34.07777826536381,-118.2944935645164
34.0447950763486,-118.2585517750705
34.04219959042565,-118.2116851338746
34.03300209694377,-118.2864484103827
34.0288540954596,-118.22239627623172
34.00471821816581,-118.2053663325971
34.083301277367056,-118.27852959180291
34.06619961514526,-118.2293347107655
34.01960718320127,-118.24655712343818
34.01037674326958,-118.22998857147614
34.04681912363368,-118.26432656440947
34.09922746130357,-118.27956369648749
34.089430951201585,-118.24336574645758
34.07213936522014,-118.28201732306366
